chunk_size,inference_time,batch_size
1,0.08000922203063965,1
1,0.07976937294006348,1
1,0.11093902587890625,1
1,0.11051011085510254,1
1,0.1140134334564209,1
1,0.13219308853149414,1
1,0.12035727500915527,1
1,0.08067989349365234,1
1,0.11686086654663086,1
1,0.11268901824951172,1
1,0.07507538795471191,1
1,0.09088706970214844,1
1,0.14995026588439941,1
1,0.12954354286193848,1
1,0.11223387718200684,1
1,0.10094738006591797,1
1,0.11500668525695801,1
1,0.09346389770507812,1
1,0.0771341323852539,1
1,0.11406350135803223,1
1,0.1440272331237793,1
1,0.12272858619689941,1
1,0.10948944091796875,1
1,0.07435727119445801,1
1,0.07947468757629395,1
1,0.07704043388366699,1
1,0.07861161231994629,1
1,0.0991520881652832,1
1,0.10865330696105957,1
1,0.1240682601928711,1
1,0.0757436752319336,1
1,0.07203149795532227,1
1,0.07079076766967773,1
1,0.07410740852355957,1
1,0.10045361518859863,1
1,0.10600662231445312,1
1,0.10105538368225098,1
1,0.08437919616699219,1
1,0.12155771255493164,1
1,0.11986351013183594,1
1,0.14993596076965332,1
1,0.15516257286071777,1
1,0.13973331451416016,1
1,0.08996176719665527,1
1,0.07598114013671875,1
1,0.07925915718078613,1
1,0.11942577362060547,1
1,0.09872150421142578,1
1,0.09121012687683105,1
1,0.07427787780761719,1
1,0.0752561092376709,1
1,0.07162809371948242,1
1,0.0716240406036377,1
1,0.17818307876586914,1
1,0.15197420120239258,1
1,0.0736238956451416,1
1,0.0691976547241211,1
1,0.1383533477783203,1
1,0.12178158760070801,1
1,0.1583242416381836,1
1,0.10219311714172363,1
1,0.09153342247009277,1
1,0.09564471244812012,1
1,0.09569621086120605,1
1,0.08911967277526855,1
1,0.10020613670349121,1
1,0.08868074417114258,1
1,0.1216423511505127,1
1,0.13053631782531738,1
1,0.09423470497131348,1
1,0.0821678638458252,1
1,0.0890970230102539,1
1,0.09547138214111328,1
1,0.09717893600463867,1
1,0.0767068862915039,1
1,0.0836496353149414,1
1,0.07025456428527832,1
1,0.09972715377807617,1
1,0.16395235061645508,1
1,0.159820556640625,1
1,0.08569860458374023,1
1,0.11977672576904297,1
1,0.1415560245513916,1
1,0.14013123512268066,1
1,0.15812325477600098,1
1,0.14129328727722168,1
1,0.12288022041320801,1
1,0.07225227355957031,1
1,0.0824277400970459,1
1,0.0918121337890625,1
1,0.09415578842163086,1
1,0.09608793258666992,1
1,0.08605837821960449,1
1,0.08465433120727539,1
1,0.13580942153930664,1
1,0.12718677520751953,1
1,0.12765097618103027,1
1,0.10289311408996582,1
1,0.08416891098022461,1
1,0.07323431968688965,1
1,0.07827210426330566,1
1,0.07375454902648926,1
1,0.07571101188659668,1
1,0.09572505950927734,1
1,0.16024160385131836,1
1,0.16066551208496094,1
1,0.13317537307739258,1
1,0.08083367347717285,1
1,0.09622859954833984,1
1,0.09750556945800781,1
1,0.09873342514038086,1
1,0.10706663131713867,1
1,0.13450884819030762,1
1,0.13657569885253906,1
1,0.1683812141418457,1
1,0.13292360305786133,1
1,0.09983229637145996,1
1,0.08449268341064453,1
1,0.08009815216064453,1
1,0.08055424690246582,1
1,0.12227272987365723,1
1,0.10352754592895508,1
1,0.1298818588256836,1
1,0.12638115882873535,1
1,0.13898348808288574,1
1,0.14669275283813477,1
1,0.12649178504943848,1
1,0.09656310081481934,1
1,0.07596898078918457,1
1,0.09062314033508301,1
1,0.07619476318359375,1
1,0.07972478866577148,1
1,0.09935617446899414,1
1,0.11562371253967285,1
1,0.10356593132019043,1
1,0.08602237701416016,1
1,0.07042312622070312,1
1,0.06960701942443848,1
1,0.06946706771850586,1
1,0.09761905670166016,1
1,0.11651802062988281,1
1,0.14525103569030762,1
1,0.09235930442810059,1
1,0.09500360488891602,1
1,0.07839703559875488,1
1,0.07854413986206055,1
1,0.13614821434020996,1
1,0.11942124366760254,1
1,0.10541272163391113,1
1,0.15615177154541016,1
1,0.08484268188476562,1
1,0.09442329406738281,1
1,0.0886240005493164,1
1,0.1234591007232666,1
1,0.11852431297302246,1
1,0.10018038749694824,1
1,0.0764157772064209,1
1,0.0791168212890625,1
1,0.12534666061401367,1
1,0.08936047554016113,1
1,0.10338068008422852,1
1,0.07137632369995117,1
1,0.07345700263977051,1
1,0.07801556587219238,1
1,0.07207942008972168,1
1,0.07093381881713867,1
1,0.07252645492553711,1
1,0.10474681854248047,1
1,0.0977180004119873,1
1,0.08046674728393555,1
1,0.08178138732910156,1
1,0.0807950496673584,1
1,0.08089995384216309,1
1,0.07450652122497559,1
1,0.10015320777893066,1
1,0.10397648811340332,1
1,0.11082696914672852,1
1,0.12512636184692383,1
1,0.15457797050476074,1
1,0.12957549095153809,1
1,0.15540432929992676,1
1,0.14582324028015137,1
1,0.12437891960144043,1
1,0.0855255126953125,1
1,0.0861663818359375,1
1,0.1047661304473877,1
1,0.11948919296264648,1
1,0.10881781578063965,1
1,0.07794356346130371,1
1,0.08204340934753418,1
1,0.07279849052429199,1
1,0.07287311553955078,1
1,0.0920412540435791,1
1,0.12832951545715332,1
1,0.09888529777526855,1
1,0.12854242324829102,1
1,0.09319710731506348,1
1,0.10396075248718262,1
1,0.0807044506072998,1
1,0.09816145896911621,1
1,0.08992719650268555,1
1,0.10952544212341309,1
1,0.07611989974975586,1
1,0.07390069961547852,1
1,0.0766143798828125,1
1,0.07435369491577148,1
1,0.07419466972351074,1
1,0.09265828132629395,1
1,0.09671759605407715,1
1,0.09036016464233398,1
1,0.10145807266235352,1
1,0.07308769226074219,1
1,0.07147717475891113,1
1,0.07882142066955566,1
1,0.07896685600280762,1
1,0.1013028621673584,1
1,0.0962684154510498,1
1,0.06931638717651367,1
1,0.07217693328857422,1
1,0.0731651782989502,1
1,0.07087182998657227,1
1,0.09470725059509277,1
1,0.10403132438659668,1
1,0.10963129997253418,1
1,0.11006999015808105,1
1,0.07236742973327637,1
1,0.07291293144226074,1
1,0.07907819747924805,1
1,0.07688784599304199,1
1,0.11291623115539551,1
1,0.16261553764343262,1
1,0.13158297538757324,1
1,0.1336514949798584,1
1,0.1415867805480957,1
1,0.13089776039123535,1
1,0.12198114395141602,1
1,0.07409787178039551,1
1,0.08520698547363281,1
1,0.07301759719848633,1
1,0.12088966369628906,1
1,0.0741574764251709,1
1,0.10613584518432617,1
1,0.15120172500610352,1
1,0.14815974235534668,1
1,0.13834166526794434,1
1,0.14103937149047852,1
1,0.13431787490844727,1
1,0.12477946281433105,1
1,0.09223747253417969,1
1,0.1442110538482666,1
1,0.07016110420227051,1
1,0.06954622268676758,1
1,0.07948565483093262,1
1,0.10960268974304199,1
1,0.10902833938598633,1
1,0.0777590274810791,1
1,0.07341599464416504,1
1,0.07866978645324707,1
1,0.072357177734375,1
1,0.12395954132080078,1
1,0.19121241569519043,1
1,0.17818307876586914,1
1,0.0946037769317627,1
1,0.08504199981689453,1
1,0.09015750885009766,1
1,0.14964628219604492,1
1,0.13418197631835938,1
1,0.0976724624633789,1
1,0.0824728012084961,1
1,0.12136363983154297,1
1,0.13333868980407715,1
1,0.15685153007507324,1
1,0.13615798950195312,1
1,0.14051342010498047,1
1,0.13377881050109863,1
1,0.14633393287658691,1
1,0.1938767433166504,1
1,0.1271800994873047,1
1,0.13297200202941895,1
1,0.13032865524291992,1
1,0.11655282974243164,1
1,0.09305286407470703,1
1,0.12295007705688477,1
1,0.07412886619567871,1
1,0.07650923728942871,1
1,0.08208775520324707,1
1,0.09131336212158203,1
1,0.1340491771697998,1
1,0.14451861381530762,1
1,0.13317441940307617,1
1,0.12486100196838379,1
1,0.15331077575683594,1
1,0.11426329612731934,1
1,0.1179962158203125,1
1,0.09796977043151855,1
1,0.08777499198913574,1
1,0.0791921615600586,1
1,0.07505369186401367,1
1,0.09759140014648438,1
1,0.12097620964050293,1
1,0.14205121994018555,1
1,0.13906311988830566,1
1,0.1330890655517578,1
1,0.16085553169250488,1
1,0.15120983123779297,1
1,0.08255696296691895,1
1,0.08295679092407227,1
1,0.11607599258422852,1
1,0.11871075630187988,1
1,0.14858698844909668,1
1,0.14030170440673828,1
1,0.1743924617767334,1
1,0.1348581314086914,1
1,0.16999435424804688,1
1,0.154954195022583,1
1,0.08015847206115723,1
1,0.12458467483520508,1
1,0.10497379302978516,1
1,0.12654471397399902,1
1,0.16169953346252441,1
1,0.13625431060791016,1
1,0.14936280250549316,1
1,0.13669776916503906,1
1,0.14773178100585938,1
1,0.14922261238098145,1
1,0.13602375984191895,1
1,0.09850549697875977,1
1,0.09076118469238281,1
1,0.08912420272827148,1
1,0.10913467407226562,1
1,0.09584379196166992,1
1,0.11768913269042969,1
1,0.13399767875671387,1
1,0.1251695156097412,1
1,0.13512444496154785,1
1,0.18161439895629883,1
1,0.18267393112182617,1
1,0.08976984024047852,1
1,0.07808995246887207,1
1,0.09161162376403809,1
1,0.09816837310791016,1
1,0.09610271453857422,1
1,0.07204937934875488,1
1,0.07224273681640625,1
1,0.07104873657226562,1
1,0.11506533622741699,1
1,0.12870001792907715,1
1,0.13574004173278809,1
1,0.16186237335205078,1
1,0.13306331634521484,1
1,0.13976621627807617,1
1,0.11362648010253906,1
1,0.12076711654663086,1
1,0.08197999000549316,1
1,0.09683656692504883,1
1,0.07932114601135254,1
1,0.07957863807678223,1
1,0.0771324634552002,1
1,0.10745549201965332,1
1,0.11771678924560547,1
1,0.10965538024902344,1
1,0.07830595970153809,1
1,0.07509160041809082,1
1,0.07668447494506836,1
1,0.08725166320800781,1
1,0.13372230529785156,1
1,0.15969586372375488,1
1,0.13481950759887695,1
1,0.15052056312561035,1
1,0.136124849319458,1
1,0.1671445369720459,1
1,0.1515369415283203,1
1,0.17009186744689941,1
1,0.08119869232177734,1
1,0.08873653411865234,1
1,0.11228203773498535,1
1,0.09177160263061523,1
1,0.09330439567565918,1
1,0.07115530967712402,1
1,0.07083988189697266,1
1,0.1374056339263916,1
1,0.08250713348388672,1
1,0.12862777709960938,1
1,0.11527848243713379,1
1,0.07314872741699219,1
1,0.08750748634338379,1
1,0.10976076126098633,1
1,0.145827054977417,1
1,0.17040038108825684,1
1,0.11258530616760254,1
1,0.09360742568969727,1
1,0.07133078575134277,1
1,0.07783365249633789,1
1,0.07527613639831543,1
1,0.08455085754394531,1
1,0.1180565357208252,1
1,0.10932278633117676,1
1,0.07900404930114746,1
1,0.08081483840942383,1
1,0.07935690879821777,1
1,0.1279442310333252,1
1,0.1512737274169922,1
1,0.17320513725280762,1
1,0.11233043670654297,1
1,0.08729887008666992,1
1,0.07934165000915527,1
1,0.08353185653686523,1
1,0.10779404640197754,1
1,0.1168968677520752,1
1,0.14191937446594238,1
1,0.069732666015625,1
1,0.0717470645904541,1
1,0.07395315170288086,1
1,0.15322136878967285,1
1,0.1621568202972412,1
1,0.11172652244567871,1
1,0.08623600006103516,1
1,0.09427595138549805,1
1,0.07741928100585938,1
1,0.09915661811828613,1
1,0.14688920974731445,1
1,0.11144232749938965,1
1,0.13005924224853516,1
1,0.1405167579650879,1
1,0.15872621536254883,1
1,0.16852045059204102,1
1,0.10822463035583496,1
1,0.10468721389770508,1
1,0.07663464546203613,1
1,0.08365821838378906,1
1,0.1641075611114502,1
1,0.1110372543334961,1
1,0.08651542663574219,1
1,0.09056329727172852,1
1,0.0961141586303711,1
1,0.08074140548706055,1
1,0.07782101631164551,1
1,0.10065245628356934,1
1,0.12371063232421875,1
1,0.10404801368713379,1
1,0.12262368202209473,1
1,0.16707634925842285,1
1,0.1651155948638916,1
1,0.1532139778137207,1
1,0.1403827667236328,1
1,0.13220429420471191,1
1,0.14033269882202148,1
1,0.13200068473815918,1
1,0.10028505325317383,1
1,0.09942626953125,1
1,0.08880853652954102,1
1,0.07713866233825684,1
1,0.07312393188476562,1
1,0.10210704803466797,1
1,0.13982248306274414,1
1,0.09043741226196289,1
1,0.07297587394714355,1
1,0.08739829063415527,1
1,0.09382891654968262,1
1,0.09284019470214844,1
1,0.13395261764526367,1
1,0.11588191986083984,1
1,0.08519101142883301,1
1,0.07785391807556152,1
1,0.07892441749572754,1
1,0.0871729850769043,1
1,0.07886719703674316,1
1,0.12169933319091797,1
1,0.14862632751464844,1
1,0.14434576034545898,1
1,0.09575486183166504,1
1,0.07872843742370605,1
1,0.07834553718566895,1
1,0.08999919891357422,1
1,0.12306737899780273,1
1,0.10301566123962402,1
1,0.08196258544921875,1
1,0.07988119125366211,1
1,0.10244941711425781,1
1,0.09612417221069336,1
1,0.14106011390686035,1
1,0.1188809871673584,1
1,0.0877065658569336,1
1,0.09984946250915527,1
1,0.10905075073242188,1
1,0.08100605010986328,1
1,0.10415816307067871,1
1,0.1061098575592041,1
1,0.09808468818664551,1
1,0.08046889305114746,1
1,0.08186125755310059,1
1,0.12453269958496094,1
1,0.1338036060333252,1
1,0.12303447723388672,1
1,0.09405899047851562,1
1,0.07672739028930664,1
1,0.07644033432006836,1
1,0.0776057243347168,1
1,0.07802605628967285,1
1,0.08739733695983887,1
1,0.18442583084106445,1
1,0.16445493698120117,1
1,0.14198875427246094,1
1,0.09762430191040039,1
1,0.08588957786560059,1
1,0.10839271545410156,1
1,0.10312342643737793,1
1,0.1007544994354248,1
1,0.1091468334197998,1
1,0.13907074928283691,1
1,0.1421339511871338,1
1,0.16407060623168945,1
1,0.14275622367858887,1
1,0.1413886547088623,1
1,0.13604331016540527,1
1,0.17899227142333984,1
1,0.15434789657592773,1
1,0.11994051933288574,1
1,0.08440327644348145,1
1,0.08501911163330078,1
1,0.11247420310974121,1
1,0.10176873207092285,1
1,0.09007096290588379,1
1,0.10623407363891602,1
1,0.0783531665802002,1
1,0.0722360610961914,1
1,0.07150936126708984,1
1,0.11471295356750488,1
1,0.10584497451782227,1
1,0.10601520538330078,1
1,0.13779139518737793,1
1,0.14056062698364258,1
1,0.14142060279846191,1
1,0.17752671241760254,1
1,0.18205595016479492,1
1,0.14701581001281738,1
1,0.12718677520751953,1
1,0.08035874366760254,1
1,0.09928774833679199,1
1,0.09921097755432129,1
1,0.13757872581481934,1
1,0.07920265197753906,1
1,0.09102678298950195,1
1,0.0911417007446289,1
1,0.07980132102966309,1
1,0.09089255332946777,1
1,0.10893845558166504,1
1,0.09623980522155762,1
1,0.0882418155670166,1
1,0.07959389686584473,1
1,0.08147358894348145,1
1,0.0766441822052002,1
1,0.10058331489562988,1
1,0.14318084716796875,1
1,0.15817499160766602,1
1,0.1409931182861328,1
1,0.1147315502166748,1
1,0.12536168098449707,1
1,0.13037943840026855,1
1,0.08321189880371094,1
1,0.0776529312133789,1
1,0.0792539119720459,1
1,0.16879892349243164,1
1,0.15359234809875488,1
1,0.1476573944091797,1
1,0.14537620544433594,1
1,0.1873791217803955,1
1,0.08328819274902344,1
1,0.11815285682678223,1
1,0.09733963012695312,1
1,0.12644457817077637,1
1,0.1476731300354004,1
1,0.12632989883422852,1
1,0.13894057273864746,1
1,0.12673377990722656,1
1,0.09654688835144043,1
1,0.09288358688354492,1
1,0.07571291923522949,1
1,0.07578063011169434,1
1,0.08675885200500488,1
1,0.15084195137023926,1
1,0.13937783241271973,1
1,0.13745689392089844,1
1,0.11911773681640625,1
1,0.08197140693664551,1
1,0.10842061042785645,1
1,0.10310506820678711,1
1,0.09748506546020508,1
1,0.08884024620056152,1
1,0.16239285469055176,1
1,0.14228057861328125,1
1,0.16828465461730957,1
1,0.1387641429901123,1
1,0.11991453170776367,1
1,0.08597111701965332,1
1,0.0849614143371582,1
1,0.10315442085266113,1
1,0.11170554161071777,1
1,0.10136580467224121,1
1,0.07422757148742676,1
1,0.12438106536865234,1
1,0.1270146369934082,1
1,0.11512303352355957,1
1,0.11433839797973633,1
1,0.08832526206970215,1
1,0.08304333686828613,1
1,0.08659887313842773,1
1,0.09056544303894043,1
1,0.07899856567382812,1
1,0.11817073822021484,1
1,0.09120368957519531,1
